@RELATION setdata

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE class	{0,1,}

@DATA
0.779661016949,4.27118644068,0.5,1,0.0,0.00333333333333,0
0.838709677419,4.27419354839,0.526315789474,1,0.0,0.01,1
